Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Spike Times (s),Cluster IDs,Unique_Cluster_IDs,Sorted_Cluster_IDs
3385.8948,3385.9464,3385.9584,3385.9464,6.099724292755127,63.6,"[3385.8955333333333, 3385.8962333333334, 3385.8985666666667, 3385.899766666667, 3385.8999, 3385.9014, 3385.9033, 3385.9034666666666, 3385.9043333333334, 3385.9044, 3385.9057333333335, 3385.9067, 3385.9086666666667, 3385.9106, 3385.912, 3385.913466666667, 3385.917066666667, 3385.9189666666666, 3385.9191666666666, 3385.919933333333, 3385.9201, 3385.9205, 3385.9217, 3385.921766666667, 3385.9221666666667, 3385.9225666666666, 3385.9229333333333, 3385.9236, 3385.9249, 3385.925166666667, 3385.925166666667, 3385.9255333333335, 3385.9290666666666, 3385.9292333333333, 3385.930733333333, 3385.9328666666665, 3385.9329666666667, 3385.9335666666666, 3385.9347333333335, 3385.9353333333333, 3385.9383, 3385.9385, 3385.9389333333334, 3385.939066666667, 3385.9396666666667, 3385.9398666666666, 3385.9412666666667, 3385.941766666667, 3385.9446, 3385.944933333333, 3385.9457, 3385.9474, 3385.9475333333335, 3385.9483666666665, 3385.9483666666665, 3385.951666666667, 3385.9535, 3385.9538, 3385.954133333333, 3385.9542333333334, 3385.9547333333335, 3385.9551666666666, 3385.9563]","[216, 85, 16, 85, 60, 190, 196, 216, 190, 16, 60, 67, 94, 67, 196, 190, 85, 16, 67, 140, 60, 94, 233, 85, 67, 227, 16, 63, 190, 7, 233, 60, 60, 94, 236, 16, 85, 67, 60, 190, 94, 85, 67, 216, 63, 190, 16, 60, 85, 216, 66, 63, 67, 85, 60, 16, 196, 85, 196, 190, 67, 220, 60]","216,85,16,60,190,196,67,94,140,233,227,63,7,236,66,220","7,16,60,63,66,67,85,94,140,190,196,216,220,227,233,236"
3387.0636,3387.0788,3387.0864,3387.0788,3.585644245147705,22.8,"[3387.0652333333333, 3387.0652666666665, 3387.0657333333334, 3387.0666666666666, 3387.0671666666667, 3387.0678, 3387.0698, 3387.0718, 3387.072133333333, 3387.0722666666666, 3387.0749666666666, 3387.075566666667, 3387.075966666667, 3387.0763333333334, 3387.080266666667, 3387.0810333333334, 3387.0813, 3387.0819333333334, 3387.0824333333335, 3387.0825333333332, 3387.0830333333333, 3387.083633333333, 3387.0855]","[191, 98, 223, 60, 67, 216, 85, 60, 16, 67, 67, 191, 63, 85, 110, 60, 195, 67, 196, 110, 85, 191, 16]","191,98,223,60,67,216,85,16,63,110,195,196","16,60,63,67,85,98,110,191,195,196,216,223"
3388.6908,3388.7036,3388.714,3388.7036,7.463413238525391,23.2,"[3388.6927333333333, 3388.696933333333, 3388.699, 3388.6997333333334, 3388.7002666666667, 3388.7078, 3388.707966666667, 3388.7094333333334]","[94, 16, 67, 85, 233, 233, 94, 16]","94,16,67,85,233","16,67,85,94,233"
3391.8424,3391.8516,3391.8716,3391.8516,6.451964378356934,29.2,"[3391.8429, 3391.8451333333333, 3391.8455, 3391.8459666666668, 3391.8463666666667, 3391.8474, 3391.8483, 3391.8503666666666, 3391.8505666666665, 3391.8515333333335, 3391.8532, 3391.8536, 3391.8539, 3391.8563, 3391.8565, 3391.8598333333334, 3391.8604333333333, 3391.8611333333333, 3391.862666666667, 3391.863066666667, 3391.8632666666667, 3391.864, 3391.864633333333, 3391.8647666666666, 3391.866266666667, 3391.8672333333334, 3391.8705333333332]","[85, 173, 67, 16, 60, 85, 216, 191, 60, 67, 85, 138, 67, 63, 60, 60, 191, 67, 85, 191, 196, 16, 60, 67, 85, 191, 67]","85,173,67,16,60,216,191,138,63,196","16,60,63,67,85,138,173,191,196,216"
3392.648,3392.6596,3392.6772,3392.6596,13.420204162597656,29.2,"[3392.6486666666665, 3392.6495, 3392.6512666666667, 3392.6523333333334, 3392.6535, 3392.6539666666667, 3392.6546333333335, 3392.6550666666667, 3392.6554333333333, 3392.656466666667, 3392.6573, 3392.658066666667, 3392.6596, 3392.6597333333334, 3392.6610333333333, 3392.661866666667, 3392.6622333333335, 3392.662766666667, 3392.6631, 3392.6668, 3392.667066666667, 3392.667266666667, 3392.6674, 3392.6676333333335, 3392.6678666666667, 3392.6681, 3392.6692, 3392.6700333333333, 3392.6719, 3392.672466666667, 3392.6739, 3392.6748, 3392.6756]","[67, 85, 67, 220, 63, 85, 16, 67, 60, 94, 85, 67, 216, 226, 60, 16, 85, 67, 98, 85, 60, 16, 63, 233, 94, 220, 67, 16, 60, 195, 63, 85, 16]","67,85,220,63,16,60,94,216,226,98,233,195","16,60,63,67,85,94,98,195,216,220,226,233"
3393.1672,3393.1788,3393.1876,3393.1788,8.856901168823242,20.4,"[3393.1676, 3393.167733333333, 3393.1680666666666, 3393.168833333333, 3393.1693333333333, 3393.171566666667, 3393.171966666667, 3393.1720333333333, 3393.1725333333334, 3393.1728, 3393.173566666667, 3393.174, 3393.1747, 3393.1761, 3393.1768333333334, 3393.1805, 3393.1806, 3393.1835666666666, 3393.1837666666665, 3393.1840666666667, 3393.1846, 3393.185033333333, 3393.1856333333335, 3393.187266666667]","[67, 16, 138, 223, 60, 85, 67, 16, 63, 212, 224, 60, 85, 67, 227, 67, 85, 85, 222, 60, 16, 224, 67, 85]","67,16,138,223,60,85,63,212,224,227,222","16,60,63,67,85,138,212,222,223,224,227"
3393.6896,3393.7076,3393.7192,3393.7076,5.136061191558838,29.6,"[3393.692433333333, 3393.6928, 3393.6932, 3393.6962, 3393.6963333333333, 3393.6987, 3393.698733333333, 3393.701, 3393.7028, 3393.7069, 3393.7075666666665, 3393.708633333333, 3393.708833333333, 3393.711, 3393.7138, 3393.715, 3393.715366666667, 3393.7161, 3393.7168333333334, 3393.7175666666667, 3393.7177333333334]","[67, 60, 85, 212, 16, 85, 67, 67, 16, 60, 67, 63, 16, 170, 173, 67, 85, 196, 16, 63, 67]","67,60,85,212,16,63,170,173,196","16,60,63,67,85,170,173,196,212"
3394.3476,3394.356,3394.3804,3394.356,6.1381025314331055,32.8,"[3394.3497666666667, 3394.3498666666665, 3394.3506666666667, 3394.351, 3394.3519666666666, 3394.3523666666665, 3394.3533333333335, 3394.353433333333, 3394.3542666666667, 3394.3551, 3394.355233333333, 3394.3552666666665, 3394.3558333333335, 3394.3568, 3394.357666666667, 3394.358333333333, 3394.3598333333334, 3394.3598666666667, 3394.3613333333333, 3394.3616, 3394.3618, 3394.3621333333335, 3394.3621333333335, 3394.3622, 3394.3633, 3394.3639333333335, 3394.3661666666667, 3394.3662, 3394.367366666667, 3394.3679333333334, 3394.368033333333, 3394.368066666667, 3394.3684, 3394.3692333333333, 3394.3694666666665, 3394.3696666666665, 3394.3698666666664, 3394.37, 3394.3706666666667, 3394.3710333333333, 3394.3711333333335, 3394.371633333333, 3394.3721666666665, 3394.3732, 3394.373433333333, 3394.3751666666667, 3394.3762, 3394.377, 3394.3773, 3394.3775333333333, 3394.3777666666665, 3394.3793, 3394.3795]","[190, 85, 67, 16, 222, 138, 67, 85, 16, 191, 196, 63, 60, 16, 196, 222, 67, 85, 191, 85, 16, 60, 67, 63, 233, 16, 60, 63, 237, 67, 196, 85, 216, 16, 233, 85, 65, 67, 60, 16, 63, 78, 222, 216, 216, 196, 85, 67, 237, 16, 60, 223, 140]","190,85,67,16,222,138,191,196,63,60,233,237,216,65,78,223,140","16,60,63,65,67,78,85,138,140,190,191,196,216,222,223,233,237"
3402.5608,3402.5952,3402.6052,3402.5952,7.066411018371582,44.4,"[3402.5636666666664, 3402.5637333333334, 3402.5639, 3402.564733333333, 3402.568133333333, 3402.5698333333335, 3402.5704666666666, 3402.5705666666668, 3402.5707666666667, 3402.571033333333, 3402.5712, 3402.571266666667, 3402.5715333333333, 3402.5720666666666, 3402.577, 3402.5771666666665, 3402.577766666667, 3402.581, 3402.5810333333334, 3402.5817, 3402.5817666666667, 3402.5818, 3402.5819, 3402.5828333333334, 3402.5830666666666, 3402.5832, 3402.5877666666665, 3402.5885333333335, 3402.5886333333333, 3402.5889333333334, 3402.5913, 3402.5914, 3402.5926, 3402.5929666666666, 3402.5938, 3402.5939333333336, 3402.5940333333333, 3402.5947666666666, 3402.598466666667, 3402.6013666666668, 3402.6014333333333, 3402.6017, 3402.602066666667, 3402.6031333333335]","[16, 85, 67, 60, 110, 85, 196, 16, 196, 173, 233, 67, 60, 85, 16, 60, 67, 85, 60, 63, 16, 72, 235, 94, 196, 67, 60, 16, 85, 7, 110, 67, 60, 63, 67, 16, 85, 233, 110, 63, 16, 85, 66, 60]","16,85,67,60,110,196,173,233,63,72,235,94,7,66","7,16,60,63,66,67,72,85,94,110,173,196,233,235"
3402.6852,3402.712,3402.7564,3402.712,4.359775066375732,71.2,"[3402.6855, 3402.689, 3402.689066666667, 3402.6896, 3402.6917, 3402.6926333333336, 3402.6948, 3402.6959666666667, 3402.696933333333, 3402.6975333333335, 3402.7021666666665, 3402.7057666666665, 3402.7062, 3402.7083, 3402.7112333333334, 3402.711333333333, 3402.7115, 3402.7119666666667, 3402.712266666667, 3402.7123333333334, 3402.712466666667, 3402.7130333333334, 3402.717866666667, 3402.7190666666665, 3402.7201, 3402.7212, 3402.7239666666665, 3402.724833333333, 3402.7257, 3402.727033333333, 3402.727933333333, 3402.7285666666667, 3402.7325666666666, 3402.7343, 3402.7362, 3402.736733333333, 3402.7411, 3402.7419, 3402.742, 3402.742333333333, 3402.7451333333333, 3402.7458333333334, 3402.7501, 3402.750233333333, 3402.750433333333, 3402.7508333333335, 3402.7536, 3402.7550666666666, 3402.7556, 3402.7556666666665, 3402.756066666667]","[60, 222, 85, 67, 16, 60, 190, 85, 67, 222, 60, 191, 16, 67, 94, 16, 85, 222, 67, 196, 63, 190, 67, 85, 60, 190, 63, 60, 67, 16, 63, 85, 67, 63, 85, 60, 233, 196, 67, 236, 16, 67, 16, 85, 233, 67, 7, 85, 63, 94, 60]","60,222,85,67,16,190,191,94,196,63,233,236,7","7,16,60,63,67,85,94,190,191,196,222,233,236"
3403.6684,3403.71,3403.724,3403.71,5.660659790039063,55.6,"[3403.669933333333, 3403.6707, 3403.6708, 3403.6732333333334, 3403.6734, 3403.673766666667, 3403.6756, 3403.6763, 3403.6766666666667, 3403.6767333333332, 3403.6791333333335, 3403.6810333333333, 3403.6811, 3403.6812333333332, 3403.6820333333335, 3403.6832666666664, 3403.6839, 3403.685033333333, 3403.6865333333335, 3403.6866, 3403.6869, 3403.687933333333, 3403.6881333333336, 3403.6887333333334, 3403.6891666666666, 3403.6895666666665, 3403.690666666667, 3403.6907666666666, 3403.692233333333, 3403.693, 3403.693, 3403.6941, 3403.694233333333, 3403.6951, 3403.6961666666666, 3403.6966, 3403.6966, 3403.6973666666668, 3403.7009333333335, 3403.7010666666665, 3403.7027333333335, 3403.7035, 3403.7046666666665, 3403.705033333333, 3403.7071333333333, 3403.7073333333333, 3403.7099333333335, 3403.71, 3403.710633333333, 3403.7110666666667, 3403.7112, 3403.7135333333335, 3403.7158666666664, 3403.7161333333333, 3403.7163, 3403.7167666666664, 3403.7173666666667, 3403.7185, 3403.7223, 3403.7233666666666, 3403.7238666666667]","[60, 85, 67, 138, 195, 16, 191, 85, 110, 67, 94, 195, 60, 196, 196, 85, 16, 224, 94, 60, 67, 195, 110, 16, 85, 63, 72, 67, 110, 85, 65, 94, 60, 72, 191, 67, 16, 85, 110, 60, 191, 85, 16, 67, 60, 85, 67, 85, 195, 63, 16, 85, 212, 16, 63, 67, 220, 85, 220, 16, 60]","60,85,67,138,195,16,191,110,94,196,224,63,72,65,212,220","16,60,63,65,67,72,85,94,110,138,191,195,196,212,220,224"
3405.7468,3405.7536,3405.7796,3405.7536,4.307253360748291,32.8,"[3405.7471666666665, 3405.7483333333334, 3405.7491, 3405.7493, 3405.7505, 3405.7509666666665, 3405.7509666666665, 3405.751366666667, 3405.7523666666666, 3405.7524333333336, 3405.7542333333336, 3405.7546, 3405.7547, 3405.7557333333334, 3405.7577, 3405.7580333333335, 3405.758533333333, 3405.758733333333, 3405.7591666666667, 3405.759466666667, 3405.7595666666666, 3405.7610666666665, 3405.7612, 3405.7612, 3405.761433333333, 3405.7615, 3405.7617333333333, 3405.7617666666665, 3405.7622333333334, 3405.765266666667, 3405.7654666666667, 3405.765533333333, 3405.7655666666665, 3405.765766666667, 3405.7658333333334, 3405.765933333333, 3405.765933333333, 3405.767566666667, 3405.7676666666666, 3405.7682, 3405.7696333333333, 3405.7697, 3405.7698, 3405.770666666667, 3405.7708, 3405.7709666666665, 3405.7763, 3405.777, 3405.7777333333333, 3405.7782666666667, 3405.7795666666666]","[233, 67, 85, 222, 196, 63, 60, 196, 67, 85, 85, 67, 16, 222, 236, 85, 67, 226, 237, 66, 16, 63, 196, 16, 85, 233, 236, 67, 216, 16, 60, 63, 196, 196, 195, 236, 222, 67, 85, 236, 16, 85, 67, 60, 98, 237, 60, 16, 85, 67, 63]","233,67,85,222,196,63,60,16,236,226,237,66,216,195,98","16,60,63,66,67,85,98,195,196,216,222,226,233,236,237"
3406.028,3406.0452,3406.0524,3406.0452,5.072472095489502,24.4,"[3406.0287333333335, 3406.0288333333333, 3406.0304, 3406.0304333333333, 3406.0316, 3406.0317, 3406.0320333333334, 3406.0334333333335, 3406.0339, 3406.0342666666666, 3406.0356, 3406.0367666666666, 3406.0368, 3406.036866666667, 3406.0380666666665, 3406.0382, 3406.0389333333333, 3406.0390333333335, 3406.039333333333, 3406.0405, 3406.0405333333333, 3406.0415, 3406.042, 3406.042066666667, 3406.0426666666667, 3406.0430666666666, 3406.0448333333334, 3406.0450333333333, 3406.046, 3406.0472666666665, 3406.0473333333334, 3406.0475, 3406.049, 3406.0493666666666, 3406.0498, 3406.0511333333334, 3406.0518, 3406.051933333333]","[85, 60, 200, 236, 85, 94, 67, 60, 63, 189, 60, 85, 190, 67, 16, 216, 85, 63, 236, 67, 16, 85, 94, 60, 220, 190, 216, 85, 67, 94, 63, 60, 16, 236, 190, 85, 67, 196]","85,60,200,236,94,67,63,189,190,16,216,220,196","16,60,63,67,85,94,189,190,196,200,216,220,236"
3406.6404,3406.6428,3406.6636,3406.6428,2.4296209812164307,23.2,"[3406.6423666666665, 3406.6442333333334, 3406.6448666666665, 3406.6462333333334, 3406.6469666666667, 3406.647066666667, 3406.6483, 3406.649766666667, 3406.6507, 3406.652633333333, 3406.6576, 3406.6582, 3406.6585666666665, 3406.6588, 3406.6591, 3406.6615]","[85, 212, 67, 196, 16, 191, 85, 16, 60, 63, 196, 16, 138, 60, 63, 16]","85,212,67,196,16,191,60,63,138","16,60,63,67,85,138,191,196,212"
3406.8912,3406.898,3406.9224,3406.898,6.312655925750732,31.2,"[3406.8917, 3406.892966666667, 3406.895233333333, 3406.8965, 3406.896566666667, 3406.8969, 3406.8972, 3406.8976, 3406.8977666666665, 3406.8980666666666, 3406.9036666666666, 3406.903766666667, 3406.9039666666667, 3406.9045333333333, 3406.9048, 3406.9048666666667, 3406.9055, 3406.9079, 3406.9089, 3406.9099, 3406.9109333333336, 3406.911666666667, 3406.9117, 3406.9119, 3406.9122666666667, 3406.9141666666665, 3406.9168, 3406.9172, 3406.9176666666667, 3406.9187, 3406.9192, 3406.921533333333]","[16, 60, 85, 86, 193, 67, 16, 103, 196, 60, 86, 193, 196, 67, 85, 60, 94, 60, 63, 196, 67, 85, 60, 94, 16, 196, 103, 60, 85, 67, 16, 63]","16,60,85,86,193,67,103,196,94,63","16,60,63,67,85,86,94,103,193,196"
3407.8872,3407.914,3407.934,3407.914,5.867591857910156,46.8,"[3407.8894333333333, 3407.891166666667, 3407.8913333333335, 3407.8926666666666, 3407.8962, 3407.8962333333334, 3407.8973666666666, 3407.8975666666665, 3407.8980666666666, 3407.9006, 3407.9007, 3407.9017, 3407.9040666666665, 3407.9052333333334, 3407.9053, 3407.9054, 3407.9068333333335, 3407.9077666666667, 3407.909, 3407.9100333333336, 3407.9104666666667, 3407.9130333333333, 3407.9131, 3407.9136, 3407.9146333333333, 3407.9151333333334, 3407.9153666666666, 3407.9155333333333, 3407.9155333333333, 3407.9174666666668, 3407.9179, 3407.9184333333333, 3407.9185666666667, 3407.918833333333, 3407.9194666666667, 3407.919766666667, 3407.9203666666667, 3407.9209666666666, 3407.9210333333335, 3407.921533333333, 3407.921566666667, 3407.9229333333333, 3407.9239, 3407.9239333333335, 3407.9241, 3407.924233333333, 3407.9259, 3407.926266666667, 3407.926466666667, 3407.9271, 3407.9272, 3407.9274333333333, 3407.9279, 3407.9281, 3407.9282, 3407.9290333333333, 3407.9310666666665, 3407.9331]","[60, 85, 66, 16, 215, 85, 60, 67, 85, 63, 16, 85, 67, 16, 7, 85, 60, 85, 226, 67, 224, 85, 98, 7, 72, 67, 60, 16, 196, 63, 67, 85, 16, 94, 196, 60, 226, 233, 63, 67, 140, 196, 173, 224, 85, 60, 16, 7, 67, 226, 60, 63, 85, 224, 16, 196, 222, 222]","60,85,66,16,215,67,63,7,226,224,98,72,196,94,233,140,173,222","7,16,60,63,66,67,72,85,94,98,140,173,196,215,222,224,226,233"
3410.6808,3410.7152,3410.7264,3410.7152,4.748374938964844,45.6,"[3410.6810666666665, 3410.6813, 3410.6821333333332, 3410.6827333333335, 3410.6833666666666, 3410.6834, 3410.6866, 3410.6869, 3410.687266666667, 3410.6883333333335, 3410.6886666666664, 3410.6917333333336, 3410.6924, 3410.6926, 3410.693366666667, 3410.6961666666666, 3410.696266666667, 3410.696933333333, 3410.6991333333335, 3410.7000333333335, 3410.7008, 3410.7018333333335, 3410.7024333333334, 3410.703666666667, 3410.7045, 3410.7046333333333, 3410.705066666667, 3410.7051666666666, 3410.7056, 3410.7058666666667, 3410.7091, 3410.7091666666665, 3410.7094333333334, 3410.7110333333335, 3410.7116, 3410.712, 3410.7141, 3410.7171, 3410.7193, 3410.7199, 3410.7209, 3410.7233333333334, 3410.7251, 3410.7254333333335]","[67, 196, 170, 85, 173, 190, 190, 212, 85, 60, 67, 85, 60, 222, 67, 170, 16, 85, 67, 85, 170, 60, 67, 212, 85, 60, 63, 222, 60, 67, 103, 60, 85, 67, 16, 85, 60, 16, 7, 85, 60, 67, 212, 85]","67,196,170,85,173,190,212,60,222,16,63,103,7","7,16,60,63,67,85,103,170,173,190,196,212,222"
3411.5476,3411.57,3411.5776,3411.57,3.10969877243042,30.0,"[3411.5479333333333, 3411.5491666666667, 3411.5513333333333, 3411.5527333333334, 3411.5536333333334, 3411.5547, 3411.5574333333334, 3411.5581, 3411.558466666667, 3411.5593, 3411.5593, 3411.5597666666667, 3411.560033333333, 3411.5615, 3411.5660333333335, 3411.5664333333334, 3411.566566666667, 3411.5669666666668, 3411.5670333333333, 3411.5675, 3411.5677333333333, 3411.5705333333335, 3411.5725333333335, 3411.5729666666666, 3411.5745666666667, 3411.5754333333334, 3411.5755]","[236, 16, 60, 67, 85, 94, 233, 236, 196, 237, 16, 85, 67, 236, 16, 67, 233, 85, 60, 236, 63, 94, 138, 236, 67, 63, 60]","236,16,60,67,85,94,233,196,237,63,138","16,60,63,67,85,94,138,196,233,236,237"
3412.3588,3412.3868,3412.3952,3412.3868,3.3945584297180176,36.4,"[3412.3589333333334, 3412.359266666667, 3412.3595666666665, 3412.3611333333333, 3412.3616666666667, 3412.3633, 3412.3633333333332, 3412.3633666666665, 3412.364433333333, 3412.3645666666666, 3412.3649, 3412.3650666666667, 3412.3668666666667, 3412.3671, 3412.3678333333332, 3412.3684, 3412.369, 3412.3694666666665, 3412.3694666666665, 3412.3697333333334, 3412.3699333333334, 3412.370033333333, 3412.3702333333335, 3412.3704333333335, 3412.3709, 3412.3713666666667, 3412.3725, 3412.3729, 3412.3737333333333, 3412.3737666666666, 3412.3744, 3412.375666666667, 3412.376, 3412.3765333333336, 3412.376566666667, 3412.3778333333335, 3412.3785, 3412.3789666666667, 3412.3795333333333, 3412.3797666666665, 3412.3798, 3412.3798, 3412.382866666667, 3412.383333333333, 3412.383733333333, 3412.3854666666666, 3412.3857, 3412.386233333333, 3412.3864, 3412.3865666666666, 3412.3877666666667, 3412.390066666667, 3412.3930666666665, 3412.3933333333334]","[60, 196, 191, 85, 195, 216, 195, 224, 60, 196, 16, 67, 195, 85, 67, 224, 103, 191, 196, 85, 67, 196, 236, 63, 60, 16, 103, 85, 140, 60, 217, 191, 67, 85, 224, 16, 67, 233, 224, 138, 85, 60, 67, 220, 85, 196, 85, 224, 63, 67, 16, 60, 67, 224]","60,196,191,85,195,216,224,16,67,103,236,63,140,217,233,138,220","16,60,63,67,85,103,138,140,191,195,196,216,217,220,224,233,236"
3412.926,3412.9364,3412.9616,3412.9364,7.579422473907471,35.6,"[3412.9266, 3412.9266666666667, 3412.9267333333332, 3412.927366666667, 3412.9284666666667, 3412.9305, 3412.9313666666667, 3412.9323, 3412.932533333333, 3412.9329, 3412.9347666666667, 3412.9376333333335, 3412.937933333333, 3412.9391, 3412.9393666666665, 3412.9429666666665, 3412.943366666667, 3412.9456333333333, 3412.946233333333, 3412.9463333333333, 3412.9466, 3412.9472, 3412.9473333333335, 3412.9475, 3412.9484666666667, 3412.9509333333335, 3412.9546666666665, 3412.955066666667, 3412.9559, 3412.9562, 3412.9568, 3412.957066666667, 3412.9579, 3412.9591333333333, 3412.959733333333, 3412.9611]","[85, 16, 63, 60, 85, 222, 16, 60, 67, 85, 138, 72, 226, 67, 85, 228, 85, 63, 67, 98, 85, 196, 16, 63, 60, 138, 222, 63, 85, 67, 16, 196, 60, 67, 85, 16]","85,16,63,60,222,67,138,72,226,228,98,196","16,60,63,67,72,85,98,138,196,222,226,228"
3414.2016,3414.2236,3414.2352,3414.2236,4.267039299011231,33.6,"[3414.2022666666667, 3414.2031666666667, 3414.2037, 3414.204133333333, 3414.204166666667, 3414.2051666666666, 3414.2053, 3414.2065333333335, 3414.2068, 3414.2074333333335, 3414.2085333333334, 3414.2092333333335, 3414.2103, 3414.211333333333, 3414.211533333333, 3414.2119, 3414.214933333333, 3414.215, 3414.2152666666666, 3414.2153333333335, 3414.2154666666665, 3414.2156666666665, 3414.2157, 3414.2159333333334, 3414.2161666666666, 3414.2164666666667, 3414.2167, 3414.2170333333333, 3414.2170666666666, 3414.2171333333335, 3414.2177333333334, 3414.2181, 3414.2181333333333, 3414.2186333333334, 3414.2190333333333, 3414.2191, 3414.2197333333334, 3414.2210333333333, 3414.2229, 3414.223266666667, 3414.2257, 3414.2264, 3414.226633333333, 3414.2268, 3414.227066666667, 3414.2271, 3414.2292666666667, 3414.2308, 3414.2308333333335, 3414.2318666666665, 3414.2319333333335, 3414.232033333333, 3414.2338, 3414.2338, 3414.233833333333, 3414.2339333333334, 3414.2350333333334, 3414.235133333333, 3414.2352]","[67, 85, 191, 111, 112, 60, 16, 191, 67, 85, 60, 16, 85, 67, 226, 60, 60, 85, 191, 67, 215, 112, 111, 16, 173, 196, 233, 235, 60, 67, 65, 85, 16, 94, 140, 98, 215, 60, 67, 85, 16, 63, 233, 60, 85, 67, 67, 226, 196, 86, 193, 16, 112, 65, 111, 67, 16, 60, 233]","67,85,191,111,112,60,16,226,215,173,196,233,235,65,94,140,98,63,86,193","16,60,63,65,67,85,86,94,98,111,112,140,173,191,193,196,215,226,233,235"
3414.386,3414.4,3414.416,3414.4,9.425761222839355,30.0,"[3414.3894333333333, 3414.3903333333333, 3414.3908, 3414.3908333333334, 3414.3908666666666, 3414.3910666666666, 3414.3911333333335, 3414.3921, 3414.3957, 3414.3958, 3414.3967666666667, 3414.3969666666667, 3414.397466666667, 3414.3975333333333, 3414.3976333333335, 3414.3979, 3414.4002666666665, 3414.4026, 3414.4036, 3414.4043333333334, 3414.4045, 3414.4045666666666, 3414.4102666666668, 3414.4119666666666, 3414.4120666666668, 3414.4124666666667, 3414.4124666666667, 3414.4133333333334, 3414.4155333333333]","[60, 196, 16, 85, 222, 86, 193, 67, 170, 222, 85, 63, 67, 86, 193, 16, 222, 63, 16, 85, 67, 60, 223, 86, 193, 16, 98, 67, 85]","60,196,16,85,222,86,193,67,170,63,223,98","16,60,63,67,85,86,98,170,193,196,222,223"
3414.7124,3414.7244,3414.7324,3414.7244,5.44598388671875,20.0,"[3414.7141666666666, 3414.7159, 3414.716, 3414.7165333333332, 3414.7166333333334, 3414.716966666667, 3414.7187, 3414.720333333333, 3414.7207, 3414.721, 3414.7221666666665, 3414.7225, 3414.7245, 3414.7254666666668, 3414.7273, 3414.7278666666666, 3414.7294333333334, 3414.7309333333333, 3414.732233333333]","[7, 196, 60, 85, 67, 16, 78, 196, 67, 85, 60, 98, 140, 85, 63, 16, 60, 85, 67]","7,196,60,85,67,16,78,98,140,63","7,16,60,63,67,78,85,98,140,196"
3415.6272,3415.6456,3415.6648,3415.6456,5.68776798248291,37.6,"[3415.6278333333335, 3415.6282333333334, 3415.628833333333, 3415.63, 3415.6313333333333, 3415.6320666666666, 3415.633333333333, 3415.6342, 3415.6345666666666, 3415.6347333333333, 3415.6367333333333, 3415.6377333333335, 3415.6381, 3415.6384, 3415.6406666666667, 3415.640933333333, 3415.6422666666667, 3415.645666666667, 3415.6462, 3415.646366666667, 3415.6469333333334, 3415.6489666666666, 3415.6492333333335, 3415.6528333333335, 3415.6545, 3415.6548666666667, 3415.6556666666665, 3415.656, 3415.6563, 3415.6568333333335, 3415.6599333333334, 3415.6606333333334, 3415.6613, 3415.6624333333334, 3415.664, 3415.664366666667]","[60, 67, 85, 226, 67, 16, 116, 60, 216, 85, 226, 196, 67, 85, 16, 60, 116, 67, 63, 60, 85, 226, 138, 63, 67, 85, 170, 60, 233, 16, 67, 85, 16, 94, 60, 116]","60,67,85,226,16,116,216,196,63,138,170,233,94","16,60,63,67,85,94,116,138,170,196,216,226,233"
3415.804,3415.824,3415.8348,3415.824,8.888541221618652,30.8,"[3415.8056, 3415.8060666666665, 3415.8061666666667, 3415.8074, 3415.8090333333334, 3415.8099, 3415.8103333333333, 3415.8105666666665, 3415.8106666666667, 3415.8119333333334, 3415.8121, 3415.8124666666668, 3415.8134666666665, 3415.8141, 3415.8143, 3415.814533333333, 3415.8148666666666, 3415.8168333333333, 3415.8169666666668, 3415.8171666666667, 3415.8173666666667, 3415.8193, 3415.821733333333, 3415.8234, 3415.8236, 3415.8244, 3415.8244666666665, 3415.8251666666665, 3415.8271666666665, 3415.828933333333, 3415.8292, 3415.830066666667, 3415.8316333333332, 3415.832033333333, 3415.832766666667, 3415.8333666666667, 3415.8334, 3415.8334333333332, 3415.8341, 3415.8341, 3415.8344666666667]","[60, 67, 226, 85, 67, 103, 16, 233, 196, 223, 60, 67, 85, 63, 66, 103, 195, 67, 60, 16, 85, 67, 85, 195, 196, 60, 85, 67, 67, 63, 85, 16, 103, 226, 98, 60, 67, 170, 16, 223, 85]","60,67,226,85,103,16,233,196,223,63,66,195,98,170","16,60,63,66,67,85,98,103,170,195,196,223,226,233"
3418.1272,3418.1348,3418.1576,3418.1348,4.291282653808594,30.4,"[3418.127933333333, 3418.1291333333334, 3418.1303666666668, 3418.1307666666667, 3418.1313666666665, 3418.1318666666666, 3418.1349, 3418.1349666666665, 3418.1350333333335, 3418.1358666666665, 3418.1373, 3418.1394333333333, 3418.139633333333, 3418.1413666666667, 3418.1415333333334, 3418.1421666666665, 3418.1422, 3418.1437333333333, 3418.1448333333333, 3418.1454, 3418.1501, 3418.1505, 3418.1513333333332, 3418.152633333333, 3418.1573333333336, 3418.1575333333335]","[85, 236, 16, 85, 67, 60, 87, 191, 67, 85, 67, 60, 85, 236, 237, 16, 67, 196, 60, 85, 85, 67, 16, 60, 196, 85]","85,236,16,67,60,87,191,237,196","16,60,67,85,87,191,196,236,237"
