Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Spike Times (s),Cluster IDs,Unique_Cluster_IDs,Sorted_Cluster_IDs
3432.5844,3432.5984,3432.6672,3432.5984,6.7378644943237305,82.8,"[3432.5864, 3432.5865, 3432.5867, 3432.5875333333333, 3432.5879, 3432.5895, 3432.589933333333, 3432.589933333333, 3432.5904333333333, 3432.5905, 3432.5905333333335, 3432.5911666666666, 3432.5915, 3432.591733333333, 3432.5918, 3432.5925333333334, 3432.592833333333, 3432.5935, 3432.593733333333, 3432.5956666666666, 3432.5958, 3432.5965333333334, 3432.597, 3432.598033333333, 3432.5981, 3432.5985, 3432.5987, 3432.5990333333334, 3432.5999666666667, 3432.6011, 3432.6012, 3432.6015333333335, 3432.6025, 3432.6036, 3432.6037666666666, 3432.6039, 3432.6040666666668, 3432.6040666666668, 3432.6041, 3432.6042666666667, 3432.6043, 3432.6046, 3432.6049666666668, 3432.6058666666668, 3432.6060666666667, 3432.607033333333, 3432.6071, 3432.6080666666667, 3432.6088666666665, 3432.609233333333, 3432.6093333333333, 3432.6096333333335, 3432.6100666666666, 3432.610166666667, 3432.610366666667, 3432.6104333333333, 3432.6107333333334, 3432.611033333333, 3432.6114666666667, 3432.6116, 3432.611733333333, 3432.6118666666666, 3432.6120666666666, 3432.6122, 3432.6125666666667, 3432.6125666666667, 3432.612633333333, 3432.612666666667, 3432.6132666666667, 3432.6141333333335, 3432.6142666666665, 3432.614633333333, 3432.6147333333333, 3432.6149666666665, 3432.6152666666667, 3432.615333333333, 3432.6154666666666, 3432.6158, 3432.6159, 3432.6160666666665, 3432.6163333333334, 3432.6167666666665, 3432.6172333333334, 3432.6206666666667, 3432.6217666666666, 3432.6219, 3432.6221333333333, 3432.6222333333335, 3432.6223666666665, 3432.622733333333, 3432.6237, 3432.6242333333334, 3432.6242666666667, 3432.6245, 3432.6253, 3432.6257, 3432.6260333333335, 3432.6262333333334, 3432.6264666666666, 3432.6266333333333, 3432.6278333333335, 3432.628, 3432.6282666666666, 3432.6292333333336, 3432.6294333333335, 3432.630633333333, 3432.6321666666668, 3432.6322666666665, 3432.6324666666665, 3432.6325333333334, 3432.632833333333, 3432.6348, 3432.6354, 3432.6354, 3432.6356, 3432.6357, 3432.639166666667, 3432.6401, 3432.6406, 3432.6406, 3432.6410666666666, 3432.6411, 3432.6413666666667, 3432.641633333333, 3432.6419666666666, 3432.643, 3432.6437666666666, 3432.6448, 3432.6450666666665, 3432.6458666666667, 3432.6462666666666, 3432.646333333333, 3432.647033333333, 3432.6473, 3432.648366666667, 3432.6484666666665, 3432.6489333333334, 3432.6493, 3432.6500333333333, 3432.6505, 3432.6509, 3432.6509333333333, 3432.6512666666667, 3432.6515, 3432.651533333333, 3432.6517, 3432.6519, 3432.6520666666665, 3432.6521, 3432.6522333333332, 3432.654, 3432.6541, 3432.6542, 3432.6545666666666, 3432.6546333333335, 3432.6550666666667, 3432.6552, 3432.6557666666668, 3432.6563, 3432.6563666666666, 3432.6573333333336, 3432.6577666666667, 3432.6581, 3432.6583, 3432.6583333333333, 3432.6583666666666, 3432.6587, 3432.6592666666666, 3432.659833333333, 3432.6600333333336, 3432.6604, 3432.6604333333335, 3432.6606, 3432.6613333333335, 3432.6615, 3432.6616, 3432.6619333333333, 3432.6624666666667, 3432.6627, 3432.6629666666668, 3432.6632666666665, 3432.6635333333334, 3432.6649, 3432.665, 3432.665033333333, 3432.6657, 3432.6659666666665]","[188, 16, 85, 60, 78, 196, 67, 11, 108, 72, 16, 55, 10, 190, 69, 85, 60, 132, 67, 67, 16, 85, 10, 188, 94, 67, 60, 152, 118, 85, 80, 16, 188, 197, 67, 196, 72, 69, 235, 41, 100, 60, 3, 173, 85, 188, 11, 67, 16, 179, 7, 196, 85, 162, 10, 100, 236, 96, 67, 16, 174, 96, 172, 80, 85, 60, 119, 94, 16, 81, 188, 67, 13, 55, 122, 195, 11, 108, 11, 106, 38, 60, 11, 67, 28, 1, 60, 85, 16, 11, 109, 197, 179, 106, 118, 152, 50, 67, 60, 85, 0, 16, 66, 94, 196, 5, 107, 145, 179, 7, 60, 69, 67, 81, 153, 117, 94, 67, 85, 16, 63, 105, 216, 60, 233, 195, 85, 94, 67, 106, 196, 145, 195, 60, 197, 168, 122, 85, 41, 5, 80, 110, 117, 190, 191, 56, 188, 67, 66, 16, 190, 191, 85, 63, 110, 179, 60, 1, 81, 191, 195, 85, 94, 0, 153, 233, 16, 119, 191, 106, 67, 41, 56, 212, 106, 11, 100, 3, 60, 85, 55, 16, 40, 110, 94, 173, 106]","[188, 16, 85, 60, 78, 196, 67, 11, 108, 72, 55, 10, 190, 69, 132, 94, 152, 118, 80, 197, 235, 41, 100, 3, 173, 179, 7, 162, 236, 96, 174, 172, 119, 81, 13, 122, 195, 106, 38, 28, 1, 109, 50, 0, 66, 5, 107, 145, 153, 117, 63, 105, 216, 233, 168, 110, 191, 56, 212, 40]","[0, 1, 3, 5, 7, 10, 11, 13, 16, 28, 38, 40, 41, 50, 55, 56, 60, 63, 66, 67, 69, 72, 78, 80, 81, 85, 94, 96, 100, 105, 106, 107, 108, 109, 110, 117, 118, 119, 122, 132, 145, 152, 153, 162, 168, 172, 173, 174, 179, 188, 190, 191, 195, 196, 197, 212, 216, 233, 235, 236]"
3432.9636,3432.9848,3432.99,3432.9848,3.02024507522583,26.4,"[3432.9637, 3432.9640666666664, 3432.965166666667, 3432.9654, 3432.9661, 3432.9661333333333, 3432.966966666667, 3432.9671333333335, 3432.9675666666667, 3432.9681, 3432.968766666667, 3432.9695333333334, 3432.9706, 3432.9708, 3432.9709666666668, 3432.9733, 3432.9738, 3432.9739, 3432.9751, 3432.9753666666666, 3432.9754, 3432.9756, 3432.976866666667, 3432.9773333333333, 3432.977533333333, 3432.9782, 3432.9783, 3432.978666666667, 3432.9789, 3432.9800333333333, 3432.980466666667, 3432.9807, 3432.9808333333335, 3432.9814333333334, 3432.9818666666665, 3432.982433333333, 3432.982466666667, 3432.982666666667, 3432.9827666666665, 3432.9829, 3432.9834666666666, 3432.983566666667, 3432.9841666666666, 3432.984466666667, 3432.9857666666667, 3432.9861, 3432.9861666666666, 3432.9879, 3432.9883666666665, 3432.9887, 3432.9895333333334, 3432.9897333333333]","[67, 174, 116, 152, 106, 14, 113, 69, 85, 67, 101, 55, 60, 16, 67, 174, 179, 7, 67, 93, 41, 5, 16, 174, 11, 63, 196, 85, 60, 67, 145, 16, 0, 38, 236, 179, 16, 10, 233, 85, 60, 174, 67, 3, 43, 72, 235, 153, 67, 132, 16, 85]","[67, 174, 116, 152, 106, 14, 113, 69, 85, 101, 55, 60, 16, 179, 7, 93, 41, 5, 11, 63, 196, 145, 0, 38, 236, 10, 233, 3, 43, 72, 235, 153, 132]","[0, 3, 5, 7, 10, 11, 14, 16, 38, 41, 43, 55, 60, 63, 67, 69, 72, 85, 93, 101, 106, 113, 116, 132, 145, 152, 153, 174, 179, 196, 233, 235, 236]"
3434.2288,3434.24,3434.2576,3434.24,7.106966495513916,28.8,"[3434.2289666666666, 3434.2292, 3434.2292666666667, 3434.2297, 3434.2298333333333, 3434.2303333333334, 3434.2303333333334, 3434.2304, 3434.230466666667, 3434.230666666667, 3434.2314, 3434.2318, 3434.2326333333335, 3434.2328666666667, 3434.233333333333, 3434.2334, 3434.2337, 3434.2339, 3434.2341333333334, 3434.2343, 3434.2351, 3434.2352666666666, 3434.235366666667, 3434.2361, 3434.236266666667, 3434.2364333333335, 3434.2365, 3434.2368666666666, 3434.2370666666666, 3434.2373333333335, 3434.2374333333332, 3434.2376, 3434.237666666667, 3434.2377666666666, 3434.2383, 3434.2383, 3434.2388333333333, 3434.238966666667, 3434.239, 3434.2390333333333, 3434.2391, 3434.2392333333332, 3434.239433333333, 3434.2395, 3434.2395666666666, 3434.2402333333334, 3434.2404666666666, 3434.2406, 3434.2408, 3434.2409, 3434.2409, 3434.2409, 3434.2413333333334, 3434.2420333333334, 3434.2420666666667, 3434.242366666667, 3434.242366666667, 3434.2424, 3434.2424666666666, 3434.2433333333333, 3434.2435, 3434.2435, 3434.2436, 3434.2437333333332, 3434.243966666667, 3434.244, 3434.2442333333333, 3434.2444, 3434.2444333333333, 3434.2444333333333, 3434.2445, 3434.2445666666667, 3434.2446, 3434.2446333333332, 3434.245733333333, 3434.2465333333334, 3434.2467, 3434.246833333333, 3434.2473333333332, 3434.247533333333, 3434.247533333333, 3434.2480333333333, 3434.2481333333335, 3434.2484, 3434.2485333333334, 3434.2488, 3434.2488333333336, 3434.2495, 3434.2496666666666, 3434.25, 3434.2512333333334, 3434.2514666666666, 3434.2516333333333, 3434.252266666667, 3434.252466666667, 3434.2535333333335, 3434.254033333333, 3434.2547, 3434.2548333333334, 3434.2562333333335, 3434.2563333333333, 3434.2568666666666]","[64, 67, 170, 70, 172, 111, 112, 60, 190, 85, 210, 67, 119, 85, 197, 40, 5, 101, 16, 60, 11, 153, 5, 235, 13, 85, 132, 64, 226, 191, 64, 52, 10, 16, 67, 14, 215, 136, 98, 1, 11, 85, 5, 63, 40, 138, 69, 41, 60, 56, 11, 67, 16, 188, 85, 119, 145, 101, 188, 13, 106, 67, 14, 85, 152, 70, 14, 196, 60, 145, 40, 16, 10, 63, 13, 85, 64, 151, 145, 60, 224, 117, 38, 1, 13, 101, 14, 63, 37, 197, 101, 44, 40, 60, 85, 14, 11, 16, 81, 85, 96, 188]","[64, 67, 170, 70, 172, 111, 112, 60, 190, 85, 210, 119, 197, 40, 5, 101, 16, 11, 153, 235, 13, 132, 226, 191, 52, 10, 14, 215, 136, 98, 1, 63, 138, 69, 41, 56, 188, 145, 106, 152, 196, 151, 224, 117, 38, 37, 44, 81, 96]","[1, 5, 10, 11, 13, 14, 16, 37, 38, 40, 41, 44, 52, 56, 60, 63, 64, 67, 69, 70, 81, 85, 96, 98, 101, 106, 111, 112, 117, 119, 132, 136, 138, 145, 151, 152, 153, 170, 172, 188, 190, 191, 196, 197, 210, 215, 224, 226, 235]"
3434.9048,3434.9156,3434.9312,3434.9156,5.270294189453125,26.4,"[3434.9048333333335, 3434.9062, 3434.9067, 3434.907133333333, 3434.9084, 3434.9088666666667, 3434.9106333333334, 3434.9107, 3434.9115666666667, 3434.9118, 3434.911866666667, 3434.9120333333335, 3434.9120333333335, 3434.9121, 3434.9121333333333, 3434.9121666666665, 3434.9122333333335, 3434.9123, 3434.912333333333, 3434.9124666666667, 3434.9125, 3434.912533333333, 3434.9126, 3434.913433333333, 3434.9138666666668, 3434.9142666666667, 3434.9167, 3434.9169, 3434.9177, 3434.917933333333, 3434.918, 3434.9184666666665, 3434.9185666666667, 3434.919066666667, 3434.9193666666665, 3434.9196333333334, 3434.9197, 3434.9198, 3434.9199, 3434.9204, 3434.9205333333334, 3434.921066666667, 3434.9214666666667, 3434.9216, 3434.9224, 3434.922433333333, 3434.9225, 3434.9231666666665, 3434.9240666666665, 3434.9243, 3434.9243, 3434.9243333333334, 3434.9248, 3434.9257, 3434.9257, 3434.9259666666667, 3434.9261666666666, 3434.9265, 3434.9266333333335, 3434.9272666666666, 3434.928266666667, 3434.9288, 3434.9292, 3434.9301333333333, 3434.9304333333334, 3434.9305, 3434.930733333333, 3434.9308333333333, 3434.931, 3434.9311333333335]","[107, 67, 1, 60, 236, 85, 191, 67, 16, 63, 3, 85, 96, 67, 119, 11, 80, 60, 40, 101, 81, 174, 233, 38, 102, 94, 67, 190, 13, 60, 63, 216, 3, 85, 101, 13, 16, 212, 80, 109, 67, 195, 81, 191, 60, 172, 64, 94, 196, 191, 10, 16, 174, 101, 85, 67, 60, 60, 40, 170, 172, 85, 190, 69, 16, 132, 67, 196, 70, 60]","[107, 67, 1, 60, 236, 85, 191, 16, 63, 3, 96, 119, 11, 80, 40, 101, 81, 174, 233, 38, 102, 94, 190, 13, 216, 212, 109, 195, 172, 64, 196, 10, 170, 69, 132, 70]","[1, 3, 10, 11, 13, 16, 38, 40, 60, 63, 64, 67, 69, 70, 80, 81, 85, 94, 96, 101, 102, 107, 109, 119, 132, 170, 172, 174, 190, 191, 195, 196, 212, 216, 233, 236]"
3435.1968,3435.2152,3435.22,3435.2152,3.036244630813598,23.2,"[3435.197866666667, 3435.198033333333, 3435.1982, 3435.1986333333334, 3435.1988666666666, 3435.1991666666668, 3435.2001666666665, 3435.2033333333334, 3435.203666666667, 3435.2042, 3435.2047666666667, 3435.205033333333, 3435.205033333333, 3435.205266666667, 3435.2067333333334, 3435.207, 3435.207033333333, 3435.2079, 3435.209066666667, 3435.209066666667, 3435.2092333333335, 3435.2093333333332, 3435.2097, 3435.2105, 3435.2119333333335, 3435.2127666666665, 3435.213366666667, 3435.2134666666666, 3435.2146, 3435.2147333333332, 3435.2154333333333, 3435.2165, 3435.2174333333332, 3435.2187, 3435.2188333333334, 3435.2195, 3435.2197666666666]","[109, 85, 109, 60, 16, 64, 10, 85, 67, 64, 116, 16, 63, 41, 153, 14, 10, 96, 179, 230, 60, 85, 81, 11, 67, 14, 85, 16, 117, 197, 14, 222, 226, 85, 101, 179, 55]","[109, 85, 60, 16, 64, 10, 67, 116, 63, 41, 153, 14, 96, 179, 230, 81, 11, 117, 197, 222, 226, 101, 55]","[10, 11, 14, 16, 41, 55, 60, 63, 64, 67, 81, 85, 96, 101, 109, 116, 117, 153, 179, 197, 222, 226, 230]"
3435.5904,3435.6056,3435.6244,3435.6056,6.73803186416626,34.0,"[3435.5904666666665, 3435.5905333333335, 3435.5912333333335, 3435.591966666667, 3435.5923333333335, 3435.5924, 3435.5925, 3435.5926666666664, 3435.5927333333334, 3435.5931666666665, 3435.5936, 3435.5939, 3435.5941333333335, 3435.5941666666668, 3435.5951, 3435.595333333333, 3435.5954, 3435.5956666666666, 3435.5958333333333, 3435.5960666666665, 3435.5965333333334, 3435.5969333333333, 3435.597, 3435.5981, 3435.5983, 3435.5983666666666, 3435.5985666666666, 3435.5991, 3435.5996666666665, 3435.600033333333, 3435.600266666667, 3435.6003333333333, 3435.601, 3435.6014, 3435.6034, 3435.6037666666666, 3435.6049666666668, 3435.6050666666665, 3435.605233333333, 3435.605666666667, 3435.6059333333333, 3435.6064333333334, 3435.6068, 3435.6068333333333, 3435.6085333333335, 3435.609066666667, 3435.609233333333, 3435.610133333333, 3435.610633333333, 3435.6111333333333, 3435.6111666666666, 3435.6113, 3435.6117, 3435.6123666666667, 3435.6123666666667, 3435.613, 3435.6133333333332, 3435.6135, 3435.6139333333335, 3435.6144, 3435.6148, 3435.6149, 3435.6150666666667, 3435.6152333333334, 3435.6157333333335, 3435.6157333333335, 3435.616266666667, 3435.6167333333333, 3435.617333333333, 3435.617366666667, 3435.6174333333333, 3435.6178333333332, 3435.6179666666667, 3435.6183666666666, 3435.6198666666664, 3435.6198666666664, 3435.6199, 3435.621, 3435.6212, 3435.6222666666667, 3435.622766666667, 3435.6233333333334, 3435.6238333333336]","[16, 92, 218, 233, 41, 69, 196, 179, 7, 52, 5, 55, 52, 40, 16, 85, 170, 67, 69, 152, 60, 179, 7, 166, 13, 1, 56, 41, 40, 67, 85, 13, 174, 60, 106, 145, 85, 39, 67, 11, 81, 63, 60, 37, 16, 145, 85, 179, 38, 13, 67, 196, 39, 16, 98, 119, 60, 85, 3, 92, 94, 96, 132, 50, 67, 66, 0, 60, 50, 190, 13, 16, 41, 122, 179, 101, 7, 13, 63, 41, 60, 85, 174]","[16, 92, 218, 233, 41, 69, 196, 179, 7, 52, 5, 55, 40, 85, 170, 67, 152, 60, 166, 13, 1, 56, 174, 106, 145, 39, 11, 81, 63, 37, 38, 98, 119, 3, 94, 96, 132, 50, 66, 0, 190, 122, 101]","[0, 1, 3, 5, 7, 11, 13, 16, 37, 38, 39, 40, 41, 50, 52, 55, 56, 60, 63, 66, 67, 69, 81, 85, 92, 94, 96, 98, 101, 106, 119, 122, 132, 145, 152, 166, 170, 174, 179, 190, 196, 218, 233]"
3435.8968,3435.91,3435.9272,3435.91,5.4771246910095215,30.4,"[3435.8975, 3435.8977333333332, 3435.898833333333, 3435.898866666667, 3435.8991, 3435.8992, 3435.8993666666665, 3435.8994, 3435.8994, 3435.8995, 3435.8995666666665, 3435.8996666666667, 3435.8996666666667, 3435.8998333333334, 3435.8998666666666, 3435.899933333333, 3435.9001, 3435.900633333333, 3435.9011, 3435.9013, 3435.9022666666665, 3435.9024, 3435.9038, 3435.904433333333, 3435.904466666667, 3435.9046, 3435.9052333333334, 3435.9056, 3435.9057, 3435.9058333333332, 3435.906033333333, 3435.9061333333334, 3435.9061333333334, 3435.9062, 3435.9063, 3435.9064, 3435.906466666667, 3435.9065333333333, 3435.907166666667, 3435.9072333333334, 3435.9081, 3435.9084333333335, 3435.9085666666665, 3435.909166666667, 3435.909633333333, 3435.9098, 3435.9101666666666, 3435.9109, 3435.9110333333333, 3435.9111, 3435.9111333333335, 3435.9119, 3435.912733333333, 3435.9129, 3435.9133, 3435.913633333333, 3435.9137666666666, 3435.9141, 3435.9143, 3435.9144333333334, 3435.9147, 3435.9154, 3435.915933333333, 3435.9173666666666, 3435.919933333333, 3435.919933333333, 3435.921533333333, 3435.9217, 3435.921766666667, 3435.9226, 3435.923, 3435.9230333333335, 3435.9239333333335, 3435.9239333333335]","[64, 101, 13, 191, 11, 60, 117, 85, 16, 80, 232, 145, 100, 41, 63, 67, 153, 65, 196, 11, 64, 93, 216, 112, 111, 101, 85, 191, 11, 0, 40, 93, 107, 16, 5, 197, 67, 196, 60, 153, 92, 16, 191, 94, 85, 69, 64, 72, 1, 102, 14, 101, 5, 60, 102, 16, 52, 67, 174, 233, 191, 170, 11, 191, 85, 3, 16, 64, 63, 106, 81, 11, 188, 1]","[64, 101, 13, 191, 11, 60, 117, 85, 16, 80, 232, 145, 100, 41, 63, 67, 153, 65, 196, 93, 216, 112, 111, 0, 40, 107, 5, 197, 92, 94, 69, 72, 1, 102, 14, 52, 174, 233, 170, 3, 106, 81, 188]","[0, 1, 3, 5, 11, 13, 14, 16, 40, 41, 52, 60, 63, 64, 65, 67, 69, 72, 80, 81, 85, 92, 93, 94, 100, 101, 102, 106, 107, 111, 112, 117, 145, 153, 170, 174, 188, 191, 196, 197, 216, 232, 233]"
3436.5084,3436.5412,3436.5504,3436.5412,5.751420974731445,42.0,"[3436.5090666666665, 3436.5092, 3436.509666666667, 3436.5098666666668, 3436.510566666667, 3436.511, 3436.5111333333334, 3436.5113666666666, 3436.5125, 3436.5125666666668, 3436.5128666666665, 3436.5133, 3436.5134, 3436.5138, 3436.514166666667, 3436.5144333333333, 3436.5144333333333, 3436.515066666667, 3436.5156, 3436.517066666667, 3436.5174666666667, 3436.5175, 3436.5176, 3436.518433333333, 3436.5185, 3436.518866666667, 3436.5192333333334, 3436.5192666666667, 3436.519333333333, 3436.5209666666665, 3436.521366666667, 3436.5216, 3436.5217, 3436.5217333333335, 3436.5218, 3436.5222, 3436.5223666666666, 3436.522466666667, 3436.5226333333335, 3436.5235666666667, 3436.5236333333332, 3436.5236333333332, 3436.524033333333, 3436.524033333333, 3436.5252666666665, 3436.525866666667, 3436.5259666666666, 3436.5263666666665, 3436.5270666666665, 3436.527866666667, 3436.5279333333333, 3436.528, 3436.5280333333335, 3436.5282, 3436.5283666666664, 3436.528566666667, 3436.5286666666666, 3436.5288333333333, 3436.529, 3436.5291333333334, 3436.5292666666664, 3436.5293666666666, 3436.5297666666665, 3436.5298, 3436.530566666667, 3436.5311333333334, 3436.533733333333, 3436.5342333333333, 3436.5344, 3436.5348, 3436.5351333333333, 3436.5353333333333, 3436.5360333333333, 3436.5378666666666, 3436.5379333333335, 3436.5385333333334, 3436.5409666666665, 3436.541333333333, 3436.542266666667, 3436.5423, 3436.544066666667, 3436.5471333333335, 3436.5473333333334, 3436.547433333333, 3436.5490666666665, 3436.5490666666665, 3436.5501]","[16, 3, 66, 63, 67, 119, 93, 1, 81, 60, 85, 67, 16, 233, 3, 94, 188, 5, 188, 67, 16, 118, 11, 41, 5, 236, 85, 60, 96, 67, 102, 38, 179, 1, 7, 188, 16, 11, 14, 85, 13, 81, 94, 106, 67, 60, 100, 16, 85, 179, 7, 72, 235, 63, 86, 102, 66, 39, 113, 55, 145, 67, 85, 16, 109, 55, 11, 85, 106, 3, 67, 60, 39, 67, 16, 166, 16, 63, 107, 60, 67, 85, 101, 64, 235, 72, 67]","[16, 3, 66, 63, 67, 119, 93, 1, 81, 60, 85, 233, 94, 188, 5, 118, 11, 41, 236, 96, 102, 38, 179, 7, 14, 13, 106, 100, 72, 235, 86, 39, 113, 55, 145, 109, 166, 107, 101, 64]","[1, 3, 5, 7, 11, 13, 14, 16, 38, 39, 41, 55, 60, 63, 64, 66, 67, 72, 81, 85, 86, 93, 94, 96, 100, 101, 102, 106, 107, 109, 113, 118, 119, 145, 166, 179, 188, 233, 235, 236]"
3437.2988,3437.3016,3437.3188,3437.3016,2.5463972091674805,20.0,"[3437.2989, 3437.299033333333, 3437.299033333333, 3437.299233333333, 3437.3001, 3437.300366666667, 3437.3008666666665, 3437.301233333333, 3437.3017333333332, 3437.3017333333332, 3437.3022, 3437.3025666666667, 3437.3028, 3437.3034666666667, 3437.3036, 3437.303933333333, 3437.3041, 3437.3043, 3437.3052333333335, 3437.3054333333334, 3437.3057, 3437.3065333333334, 3437.3073, 3437.307333333333, 3437.308433333333, 3437.3087, 3437.3099333333334, 3437.3099666666667, 3437.310033333333, 3437.3103, 3437.3103, 3437.3106, 3437.3108333333334, 3437.3110666666666, 3437.3113, 3437.3113333333336, 3437.3117333333334, 3437.3121, 3437.3121666666666, 3437.3124333333335, 3437.3127666666664, 3437.3128, 3437.3132, 3437.3143333333333, 3437.3145666666665, 3437.3148333333334, 3437.3157333333334, 3437.3161666666665, 3437.3164, 3437.3169, 3437.3171333333335, 3437.3173666666667, 3437.3175666666666, 3437.318]","[67, 85, 100, 39, 132, 98, 3, 107, 3, 107, 16, 119, 60, 67, 85, 57, 39, 103, 226, 196, 10, 64, 41, 96, 60, 237, 85, 39, 57, 64, 54, 13, 67, 14, 188, 152, 16, 85, 237, 153, 113, 162, 60, 55, 98, 39, 13, 85, 67, 5, 5, 196, 100, 119]","[67, 85, 100, 39, 132, 98, 3, 107, 16, 119, 60, 57, 103, 226, 196, 10, 64, 41, 96, 237, 54, 13, 14, 188, 152, 153, 113, 162, 55, 5]","[3, 5, 10, 13, 14, 16, 39, 41, 54, 55, 57, 60, 64, 67, 85, 96, 98, 100, 103, 107, 113, 119, 132, 152, 153, 162, 188, 196, 226, 237]"
3439.7564,3439.7624,3439.794,3439.7624,3.2648987770080566,37.6,"[3439.7566333333334, 3439.7573, 3439.7576, 3439.7577666666666, 3439.7579666666666, 3439.7582666666667, 3439.7585, 3439.7606666666666, 3439.7623, 3439.7627, 3439.7633666666666, 3439.7636666666667, 3439.763733333333, 3439.765533333333, 3439.7673666666665, 3439.7674, 3439.7676333333334, 3439.7681666666667, 3439.7691, 3439.7692, 3439.769533333333, 3439.7698333333333, 3439.7698333333333, 3439.7703333333334, 3439.770433333333, 3439.7708, 3439.7716666666665, 3439.7724, 3439.7727, 3439.7732666666666, 3439.773366666667, 3439.7734333333333, 3439.7735666666667, 3439.7736666666665, 3439.7737333333334, 3439.7741, 3439.7743, 3439.7743666666665, 3439.7746666666667, 3439.774733333333, 3439.7748, 3439.7748333333334, 3439.7762, 3439.7763666666665, 3439.7764666666667, 3439.7766666666666, 3439.7767, 3439.7767, 3439.7768333333333, 3439.777666666667, 3439.7778, 3439.7785, 3439.7787, 3439.7787333333335, 3439.778766666667, 3439.7789, 3439.7794, 3439.7797666666665, 3439.7797666666665, 3439.7802333333334, 3439.7808, 3439.7808666666665, 3439.7809, 3439.7811666666666, 3439.7814333333336, 3439.7816666666668, 3439.7821, 3439.7831666666666, 3439.7831666666666, 3439.7832333333336, 3439.7833, 3439.7833, 3439.7833333333333, 3439.7835, 3439.7835666666665, 3439.7842, 3439.7845, 3439.7847666666667, 3439.7847666666667, 3439.785, 3439.7862333333333, 3439.7867, 3439.786833333333, 3439.7873666666665, 3439.7874, 3439.787533333333, 3439.7879333333335, 3439.788433333333, 3439.788433333333, 3439.7885333333334, 3439.7898333333333, 3439.7901333333334, 3439.7911, 3439.7914, 3439.7934, 3439.793833333333]","[3, 96, 232, 63, 10, 107, 85, 16, 152, 69, 60, 67, 63, 11, 93, 5, 101, 106, 67, 16, 85, 111, 112, 196, 113, 11, 67, 93, 60, 151, 96, 0, 81, 138, 113, 118, 16, 216, 11, 55, 63, 196, 108, 13, 67, 112, 111, 107, 94, 10, 107, 132, 85, 197, 108, 224, 64, 11, 233, 3, 132, 80, 117, 145, 57, 101, 10, 111, 112, 210, 119, 81, 197, 67, 166, 60, 85, 16, 93, 94, 10, 166, 188, 3, 197, 57, 11, 3, 101, 63, 67, 60, 140, 118, 119, 67]","[3, 96, 232, 63, 10, 107, 85, 16, 152, 69, 60, 67, 11, 93, 5, 101, 106, 111, 112, 196, 113, 151, 0, 81, 138, 118, 216, 55, 108, 13, 94, 132, 197, 224, 64, 233, 80, 117, 145, 57, 210, 119, 166, 188, 140]","[0, 3, 5, 10, 11, 13, 16, 55, 57, 60, 63, 64, 67, 69, 80, 81, 85, 93, 94, 96, 101, 106, 107, 108, 111, 112, 113, 117, 118, 119, 132, 138, 140, 145, 151, 152, 166, 188, 196, 197, 210, 216, 224, 232, 233]"
3439.9704,3439.9784,3440.0076,3439.9784,5.346725463867188,37.2,"[3439.9717666666666, 3439.9719333333333, 3439.9725, 3439.975066666667, 3439.9753666666666, 3439.9763666666668, 3439.9764666666665, 3439.9766666666665, 3439.9767666666667, 3439.9771333333333, 3439.9799, 3439.9808333333335, 3439.9812333333334, 3439.982, 3439.9830666666667, 3439.9837333333335, 3439.9839, 3439.9859333333334, 3439.9861666666666, 3439.9866, 3439.9868666666666, 3439.9873666666667, 3439.987833333333, 3439.9879666666666, 3439.988, 3439.9880333333335, 3439.9895666666666, 3439.9903, 3439.9908333333333, 3439.9910333333332, 3439.991433333333, 3439.991666666667, 3439.991666666667, 3439.9918333333335, 3439.9919, 3439.9920333333334, 3439.992133333333, 3439.9924, 3439.9929, 3439.993033333333, 3439.993933333333, 3439.9947, 3439.9960666666666, 3439.9982666666665, 3440.0002, 3440.0007, 3440.001566666667, 3440.0050333333334, 3440.0051, 3440.0054333333333, 3440.0059333333334, 3440.0063666666665, 3440.0068, 3440.0071666666668]","[11, 60, 85, 67, 3, 63, 16, 69, 52, 60, 113, 119, 85, 67, 40, 16, 10, 119, 67, 85, 0, 16, 218, 107, 60, 92, 226, 94, 52, 67, 55, 16, 223, 37, 179, 63, 107, 119, 1, 85, 152, 16, 60, 226, 54, 69, 16, 173, 85, 5, 63, 196, 5, 39]","[11, 60, 85, 67, 3, 63, 16, 69, 52, 113, 119, 40, 10, 0, 218, 107, 92, 226, 94, 55, 223, 37, 179, 1, 152, 54, 173, 5, 196, 39]","[0, 1, 3, 5, 10, 11, 16, 37, 39, 40, 52, 54, 55, 60, 63, 67, 69, 85, 92, 94, 107, 113, 119, 152, 173, 179, 196, 218, 223, 226]"
